,BIN,House #,Street Name,Zip_code,Borough,Status,Number of DWT,Activity_Type,Activity_Year,Violation_Code,Law_Section,Violation_Text,Compliance_Year,Date_of_Occurrence,Summons_Number,BBL,Longitude,Latitude,Community_Board,Council_District,Census_Tract,NTA_Code
9369,1048365.0,134,east   93 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015217501.0,-73.952775,40.784111,108.0,5.0,15801.0,mn0802
9370,1048371.0,118,east 93 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015210064.0,-73.95318,40.784278,108.0,5.0,15801.0,mn0802
9371,1048372.0,1175,park avenue,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015210069.0,-73.954075,40.784438,108.0,5.0,15801.0,mn0802
9372,1048385.0,125,east   93 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015220012.0,-73.953042,40.784243,108.0,5.0,15801.0,mn0802
9373,1048386.0,131,east 93 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015220014.0,-73.952898,40.784182,108.0,5.0,15801.0,mn0802
9374,1048388.0,155,east 93 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015220020.0,-73.952133,40.783858,108.0,5.0,15801.0,mn0802
9375,1048402.0,152,east 94 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015220044.0,-73.951518,40.784404,108.0,5.0,15801.0,mn0802
9376,1048403.0,1435,lexington avenue,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015220050.0,-73.952103,40.784248,108.0,5.0,15801.0,mn0802
9377,1048406.0,130,east   94 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015220059.0,-73.95245,40.784794,108.0,5.0,15801.0,mn0802
9378,1048411.0,138,east 94 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015220158.0,-73.952258,40.784714,108.0,5.0,15801.0,mn0802
9379,1048412.0,1199,park ave,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015230001.0,-73.953424,40.785338,108.0,5.0,15801.0,mn0802
9380,1048419.0,139,east   94 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015230014.0,-73.952204,40.784709,108.0,5.0,15801.0,mn0802
9381,1048480.0,1225,park avenue,10128,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015240001.0,-73.952886,40.786076,108.0,5.0,15801.0,mn0802
9382,1048493.0,166,east 96 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015240044.0,-73.950113,40.785512,108.0,5.0,15801.0,mn0802
9383,1048509.0,201,east 79 street,10075,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015250001.0,-73.956952,40.774149,108.0,5.0,13800.0,mn0803
9384,1048510.0,211,east 79 street,10075,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015250005.0,-73.956794,40.77408,108.0,5.0,13800.0,mn0803
9385,1048511.0,215,east 79 street,10075,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015250009.0,-73.956729,40.774053,108.0,5.0,13800.0,mn0803
9386,1048512.0,225,east   79 street,10075,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015250013.0,-73.95657,40.773987,108.0,5.0,13800.0,mn0803
9387,1048513.0,229,east 79 street,10075,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015250015.0,-73.956505,40.77396,108.0,5.0,13800.0,mn0803
9388,1048515.0,239,east   79 street,10075,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015250021.0,-73.956346,40.773891,108.0,5.0,13800.0,mn0803
9389,1048522.0,222,east 80 street,10075,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015250036.0,-73.956114,40.77467,108.0,5.0,13800.0,mn0803
9390,1048523.0,201,east 80 street,10075,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015267501.0,-73.956454,40.774832,108.0,5.0,13800.0,mn0803
9391,1048537.0,238,east 81 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015260029.0,-73.955396,40.775194,108.0,5.0,13800.0,mn0803
9392,1048569.0,240,east 82 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015270028.0,-73.954897,40.775817,108.0,5.0,13800.0,mn0803
9393,1048579.0,200,east   82 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015270045.0,-73.955536,40.776089,108.0,5.0,13800.0,mn0803
9394,1048582.0,1441,third avenue,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015277501.0,-73.956132,40.775859,108.0,5.0,13800.0,mn0803
9395,1048692.0,201,east 83 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015290001.0,-73.955066,40.776734,108.0,5.0,13800.0,mn0803
9396,1048721.0,200,east   84 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015290045.0,-73.954614,40.777357,108.0,5.0,13800.0,mn0803
9397,1048745.0,228,east 85 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015300034.0,-73.953704,40.777801,108.0,5.0,14601.0,mn0803
9398,1048773.0,240,east   86 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015310029.0,-73.952545,40.778204,108.0,5.0,14601.0,mn0803
9399,1048779.0,225,east 85 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015310035.0,-73.953758,40.777842,108.0,5.0,14601.0,mn0803
9400,1048782.0,210,east 86 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015310040.0,-73.953436,40.77858,108.0,5.0,14601.0,mn0803
9401,1048787.0,201,east   86 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015320001.0,-73.953725,40.778721,108.0,5.0,14602.0,mn0803
9402,1048792.0,225,east   86 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015327501.0,-73.953104,40.77846,108.0,5.0,14602.0,mn0803
9403,1048799.0,250,east   87 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015320022.0,-73.951681,40.778725,108.0,5.0,14602.0,mn0803
9404,1048809.0,201,east   87 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015330001.0,-73.9534,40.779467,108.0,5.0,14602.0,mn0803
9405,1048813.0,245,east 87 street,10128,manhattan,not active,0.0,other,2022.0,0,0,0,2022.0,0,0.0,1015330022.0,-73.951252,40.778895,108.0,5.0,14602.0,mn0803
9406,1048819.0,230,east 88 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015330032.0,-73.95193,40.77965,108.0,5.0,14602.0,mn0803
9407,1048824.0,235,east   87 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015330122.0,-73.951963,40.778863,108.0,5.0,14602.0,mn0803
9408,1048876.0,200,east   90 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015350003.0,-73.951792,40.781237,108.0,5.0,15401.0,mn0803
9409,1048914.0,1751,2 avenue,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015370022.0,-73.949318,40.781222,108.0,5.0,15403.0,mn0803
9410,1048918.0,245,east 93 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015397501.0,-73.949342,40.782682,108.0,5.0,15403.0,mn0803
9411,1049245.0,205,east   95 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015410001.0,-73.949475,40.784378,108.0,8.0,15601.0,mn0803
9412,1049250.0,325,east 79 street,10075,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015420014.0,-73.954289,40.773025,108.0,5.0,13800.0,mn0803
9413,1049251.0,333,east 79 street,10075,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015420019.0,-73.954151,40.772968,108.0,5.0,13800.0,mn0803
9414,1049261.0,301,east   79 street,10075,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015427501.0,-73.954693,40.773193,108.0,5.0,13800.0,mn0803
9415,1049854.0,345,east   81 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015440019.0,-73.952952,40.774183,108.0,5.0,13800.0,mn0803
9416,1049916.0,303,east 83 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015460001.0,-73.952774,40.775767,108.0,5.0,13800.0,mn0803
9417,1049931.0,353,east   83 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015460023.0,-73.951929,40.775412,108.0,5.0,13800.0,mn0803
9418,1049961.0,325,east 84 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015470012.0,-73.95194,40.77625,108.0,5.0,14601.0,mn0803
9419,1049968.0,351,east 84 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015470023.0,-73.951499,40.776063,108.0,5.0,14601.0,mn0803
9420,1050007.0,336,east   86 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015480036.0,-73.950404,40.7773,108.0,5.0,14601.0,mn0803
9421,1050009.0,328,east 86 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015480040.0,-73.950578,40.777374,108.0,5.0,14601.0,mn0803
9422,1050025.0,305,east   86 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015490001.0,-73.951458,40.777764,108.0,5.0,14602.0,mn0803
9423,1050030.0,345,east 86 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015490018.0,-73.950166,40.777218,108.0,5.0,14602.0,mn0803
9424,1050044.0,301,east 87 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015500001.0,-73.951068,40.778486,108.0,5.0,14602.0,mn0803
9425,1050054.0,360,east 88 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015507501.0,-73.949104,40.778461,108.0,5.0,14602.0,mn0803
9426,1050185.0,1743,first avenue,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015530024.0,-73.947366,40.779646,108.0,5.0,15401.0,mn0803
9427,1050233.0,1760,second avenue,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015547501.0,-73.949101,40.78148,108.0,5.0,15402.0,mn0803
9428,1050288.0,345,east   93 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015560023.0,-73.946545,40.781501,108.0,5.0,15402.0,mn0803
9429,1050324.0,301,east 94 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015577502.0,-73.947678,40.782799,108.0,5.0,15601.0,mn0803
9430,1050335.0,333,east 95 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015580020.0,-73.946677,40.783197,108.0,8.0,15601.0,mn0803
9431,1050339.0,306,east   96 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015580040.0,-73.946189,40.783855,108.0,8.0,15601.0,mn0803
9432,1050349.0,425,east   79 street,10075,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015590010.0,-73.951957,40.772045,108.0,5.0,13603.0,mn0803
9433,1050350.0,435,east 79 street,10075,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015590019.0,-73.951795,40.771976,108.0,5.0,13603.0,mn0803
9434,1050352.0,420,east 80 street,10075,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015590033.0,-73.951253,40.772618,108.0,5.0,13603.0,mn0803
9435,1050360.0,401,east   80 street,10075,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015600001.0,-73.952115,40.772997,108.0,5.0,13603.0,mn0803
9436,1050368.0,445,east 80 street,10075,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015600021.0,-73.95091,40.772492,108.0,5.0,13603.0,mn0803
9437,1050385.0,401,east 81 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015610001.0,-73.951653,40.773634,108.0,5.0,13603.0,mn0803
9438,1050396.0,444,east   82 street,10028,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015610021.0,-73.949562,40.773567,108.0,5.0,13603.0,mn0803
9439,1050459.0,451,east 83 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015630020.0,-73.949652,40.774454,108.0,5.0,13604.0,mn0803
9440,1050470.0,444,east 84 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015630032.0,-73.949297,40.775115,108.0,5.0,13604.0,mn0803
9441,1050520.0,400,east 85 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015640047.0,-73.94982,40.776164,108.0,5.0,14401.0,mn0803
9442,1050529.0,1646,first avenue,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015650001.0,-73.949556,40.776614,108.0,5.0,14401.0,mn0803
9443,1050534.0,415,east 85 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015650009.0,-73.949048,40.775856,108.0,5.0,14401.0,mn0803
9444,1050542.0,446,east   86 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015650028.0,-73.94756,40.776105,108.0,5.0,14401.0,mn0803
9445,1050543.0,444,east 86 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015650029.0,-73.947751,40.776185,108.0,5.0,14401.0,mn0803
9446,1050544.0,430,east   86 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015650035.0,-73.948286,40.77641,108.0,5.0,14401.0,mn0803
9447,1050547.0,401,east 86 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015660001.0,-73.949307,40.776858,108.0,5.0,14402.0,mn0803
9448,1050548.0,425,east   86 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015660010.0,-73.948387,40.77647,108.0,5.0,14402.0,mn0803
9449,1050550.0,445,east 86 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015660017.0,-73.947549,40.776119,108.0,5.0,14402.0,mn0803
9450,1050596.0,440,east 88 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015670031.0,-73.94714,40.777634,108.0,5.0,14402.0,mn0803
9451,1050614.0,401,east   88 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015680001.0,-73.948172,40.778087,108.0,5.0,14402.0,mn0803
9452,1050621.0,1675,york avenue,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015680021.0,-73.946071,40.777386,108.0,5.0,14402.0,mn0803
9453,1050634.0,1725,york avenue,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015690016.0,-73.945367,40.778349,108.0,5.0,15200.0,mn0803
9454,1050638.0,402,east   90 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015697501.0,-73.947142,40.779272,108.0,5.0,15200.0,mn0803
9455,1050730.0,417,east 90 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015700012.0,-73.946908,40.779192,108.0,5.0,15200.0,mn0803
9456,1050731.0,423,east 90 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015700015.0,-73.94681,40.779151,108.0,5.0,15200.0,mn0803
9457,1050733.0,1735,york avenue,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015700021.0,-73.945106,40.778703,108.0,5.0,15200.0,mn0803
9458,1050756.0,1755,york avenue,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015710022.0,-73.944597,40.779425,108.0,5.0,15200.0,mn0803
9459,1050763.0,1775,york avenue,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015730022.0,-73.94426,40.780004,108.0,8.0,15200.0,mn0803
9460,1050764.0,501,east 79 street,10075,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015760001.0,-73.950095,40.771259,108.0,5.0,13602.0,mn0803
9461,1050765.0,505,east   79 street,10075,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015760005.0,-73.949932,40.77119,108.0,5.0,13602.0,mn0803
9462,1050766.0,515,east 79 street,10075,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015760014.0,-73.949524,40.771017,108.0,5.0,13602.0,mn0803
9463,1050768.0,10,east end avenue,10075,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015760027.0,-73.947781,40.770819,108.0,5.0,13602.0,mn0803
9464,1050869.0,1520,york avenue,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015770001.0,-73.949715,40.772362,108.0,5.0,13602.0,mn0803
9465,1050870.0,511,east 80 street,10075,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015770008.0,-73.949383,40.771849,108.0,5.0,13602.0,mn0803
9466,1050880.0,520,east 81 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015777501.0,-73.948357,40.772224,108.0,5.0,13602.0,mn0803
9467,1051129.0,1540,york avenue,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015780001.0,-73.949252,40.772996,108.0,5.0,13602.0,mn0803
9468,1051163.0,525,east   82 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015790015.0,-73.947833,40.772858,108.0,5.0,13604.0,mn0803
9469,1051164.0,60,east end avenue,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015790023.0,-73.946559,40.772501,108.0,5.0,13604.0,mn0803
9470,1051175.0,500,east   83 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015790049.0,-73.948204,40.773822,108.0,5.0,13604.0,mn0803
9471,1051221.0,110,east end avenue,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015810030.0,-73.945475,40.773982,108.0,5.0,14401.0,mn0803
9472,1051229.0,510,east   85 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015810045.0,-73.947106,40.775018,108.0,5.0,14401.0,mn0803
9473,1051230.0,500,east 85 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015810049.0,-73.947272,40.775089,108.0,5.0,14401.0,mn0803
9474,1051237.0,515,east   85 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015820005.0,-73.947027,40.775004,108.0,5.0,14401.0,mn0803
9475,1051245.0,120,east end avenue,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015820023.0,-73.945518,40.774474,108.0,5.0,14401.0,mn0803
9476,1051246.0,130,east end avenue,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015820030.0,-73.944951,40.774698,108.0,5.0,14401.0,mn0803
9477,1051247.0,544,east   86 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015820031.0,-73.9456,40.77533,108.0,5.0,14401.0,mn0803
9478,1051248.0,530,east 86 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015820034.0,-73.946001,40.775487,108.0,5.0,14401.0,mn0803
9479,1051251.0,510,east 86 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015820046.0,-73.946571,40.775706,108.0,5.0,14401.0,mn0803
9480,1051264.0,525,east   86 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015830012.0,-73.946131,40.775553,108.0,5.0,14402.0,mn0803
9481,1051265.0,535,east   86 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015830015.0,-73.945827,40.775437,108.0,5.0,14402.0,mn0803
9482,1051287.0,500,east 87 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015830150.0,-73.946282,40.776447,108.0,5.0,14402.0,mn0803
9483,1051311.0,500a,east 87 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015837501.0,-73.946282,40.776447,108.0,5.0,14402.0,mn0803
9484,1051312.0,501,east 87 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015840001.0,-73.946271,40.776461,108.0,5.0,14402.0,mn0803
9485,1051349.0,180,east end avenue,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015850023.0,-73.943646,40.776501,108.0,5.0,14402.0,mn0803
9486,1051371.0,200,east end avenue,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015860021.0,-73.94331,40.776976,108.0,5.0,15200.0,mn0803
9487,1051376.0,1,east end avenue,10075,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015890002.0,-73.94799,40.770492,108.0,5.0,13601.0,mn0803
9488,1051377.0,25,east end avenue,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015890019.0,-73.94738,40.771337,108.0,5.0,13601.0,mn0803
9489,1051378.0,33,east end avenue,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015890023.0,-73.946903,40.771513,108.0,5.0,13601.0,mn0803
9490,1051379.0,45,east end avenue,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015890034.0,-73.946942,40.771938,108.0,5.0,13601.0,mn0803
9491,1051380.0,55,east end avenue,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015890041.0,-73.946783,40.77216,108.0,5.0,13601.0,mn0803
9492,1051381.0,1,gracie terrace,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015900007.0,-73.94653,40.772308,108.0,5.0,13601.0,mn0803
9493,1051382.0,75,east end avenue,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015900008.0,-73.946295,40.772833,108.0,5.0,13601.0,mn0803
9494,1051383.0,610,east 83 street,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015900019.0,-73.945963,40.772879,108.0,5.0,13601.0,mn0803
9495,1051385.0,10,gracie square,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015900030.0,-73.94502,40.773299,108.0,5.0,13601.0,mn0803
9496,1051386.0,85,east end avenue,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015900036.0,-73.946028,40.773195,108.0,5.0,13601.0,mn0803
9497,1051388.0,1,gracie square,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015900042.0,-73.945558,40.773538,108.0,5.0,13601.0,mn0803
9498,1051389.0,7,gracie square,10028,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015900044.0,-73.945212,40.773384,108.0,5.0,13601.0,mn0803
9499,1051394.0,31-33,west 110 street,10026,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1015940017.0,-73.950707,40.797512,110.0,9.0,18600.0,mn1001
9500,1051437.0,1150,5 avenue,10128,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016020001.0,-73.955329,40.787889,111.0,8.0,16002.0,mn1101
9501,1051439.0,9,east 96 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016020009.0,-73.955333,40.787735,111.0,8.0,16002.0,mn1101
9502,1051441.0,17,east 96 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016020013.0,-73.955138,40.78765,111.0,8.0,16002.0,mn1101
9503,1051443.0,49,east 96 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016020020.0,-73.954091,40.787205,111.0,8.0,16002.0,mn1101
9504,1051446.0,65,east 96 street,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016027501.0,-73.953243,40.78685,111.0,8.0,16002.0,mn1101
9505,1051456.0,12,east 97 street,10029,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016020060.0,-73.95408,40.788067,111.0,8.0,16002.0,mn1101
9506,1051458.0,1158,5 avenue,10029,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016020069.0,-73.954993,40.788352,111.0,8.0,16002.0,mn1101
9507,1051478.0,16,east   98 street,10029,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016030060.0,-73.954144,40.788915,111.0,8.0,16002.0,mn1101
9508,1051480.0,1165,5 avenue,10029,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016030069.0,-73.954549,40.788989,111.0,8.0,16002.0,mn1101
