,BIN,House #,Street Name,Zip_code,Borough,Status,Number of DWT,Activity_Type,Activity_Year,Violation_Code,Law_Section,Violation_Text,Compliance_Year,Date_of_Occurrence,Summons_Number,BBL,Longitude,Latitude,Community_Board,Council_District,Census_Tract,NTA_Code
5874,2094169.0,1160,229 drive south,10466,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2049050003.0,-73.845192,40.885115,212.0,12.0,45800.0,bx1202
5875,2094217.0,4422,3 avenue,10457,bronx,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2030640001.0,-73.891611,40.853346,206.0,15.0,37504.0,bx0602
5876,2094530.0,1650,selwyn avenue,10457,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2028240005.0,-73.910407,40.843248,204.0,15.0,22703.0,bx0403
5877,2094694.0,100,west kingsbridge road,10468,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2032200037.0,-73.901269,40.868322,207.0,14.0,26300.0,bx0701
5878,2095220.0,1125,university avenue,10452,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2025270032.0,-73.928409,40.836953,204.0,16.0,19300.0,bx0402
5879,2095394.0,140,alcott place,10475,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2051410120.0,-73.830057,40.872318,210.0,12.0,46205.0,bx1004
5880,2095397.0,600,baychester avenue,10475,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2051410120.0,-73.833407,40.871826,210.0,12.0,46205.0,bx1004
5881,2095398.0,100,bellamy loop,10475,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2051410120.0,-73.825346,40.872505,210.0,12.0,46204.0,bx1004
5882,2096399.0,111,east 210 street,10467,bronx,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2033270001.0,-73.880481,40.879885,207.0,11.0,42100.0,bx0703
5883,2096603.0,89,metropolitan oval,10462,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2039377501.0,-73.860624,40.838291,209.0,18.0,21602.0,bx0904
